geometry,Crime Type:,Occurrence Date/Time:,Location:,City:,Neighbourhood:
"X: 490872.6896, Y: 5458993.2674, Z: NaN",Offence Against a Person,2021-04-10T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490872.6896, Y: 5458993.2674, Z: NaN",Offence Against a Person,2021-06-10T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490660.6494, Y: 5458201.7305, Z: NaN",Offence Against a Person,2021-08-27T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 490910.0134, Y: 5458800.0238, Z: NaN",Offence Against a Person,2021-10-30T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490822.7379, Y: 5459614.341, Z: NaN",Offence Against a Person,2021-11-16T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 490748.7893, Y: 5458113.5786, Z: NaN",Offence Against a Person,2021-11-07T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 490748.7893, Y: 5458113.5786, Z: NaN",Offence Against a Person,2021-08-18T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 490756.3082, Y: 5458644.5072, Z: NaN",Offence Against a Person,2021-08-18T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490910.0134, Y: 5458800.0238, Z: NaN",Offence Against a Person,2021-05-07T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490910.0134, Y: 5458800.0238, Z: NaN",Offence Against a Person,2021-10-30T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491074.6464, Y: 5457793.8465, Z: NaN",Offence Against a Person,2021-11-28T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 490910.0134, Y: 5458800.0238, Z: NaN",Offence Against a Person,2021-04-08T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490910.0134, Y: 5458800.0238, Z: NaN",Offence Against a Person,2021-07-05T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491150.6187, Y: 5459036.8701, Z: NaN",Offence Against a Person,2021-05-08T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491167.9402, Y: 5457699.7566, Z: NaN",Offence Against a Person,2021-08-12T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 491167.9402, Y: 5457699.7566, Z: NaN",Offence Against a Person,2021-11-24T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 491074.6464, Y: 5457793.8465, Z: NaN",Offence Against a Person,2021-06-04T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 490756.3082, Y: 5458644.5072, Z: NaN",Offence Against a Person,2021-10-31T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491232.2481, Y: 5458098.4011, Z: NaN",Offence Against a Person,2021-10-16T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 491232.2481, Y: 5458098.4011, Z: NaN",Offence Against a Person,2021-08-21T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 491232.2481, Y: 5458098.4011, Z: NaN",Offence Against a Person,2021-01-18T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 491232.2481, Y: 5458098.4011, Z: NaN",Offence Against a Person,2021-04-01T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 491232.2481, Y: 5458098.4011, Z: NaN",Offence Against a Person,2021-04-19T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 491232.2481, Y: 5458098.4011, Z: NaN",Offence Against a Person,2021-04-23T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 491232.2481, Y: 5458098.4011, Z: NaN",Offence Against a Person,2021-05-21T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 491232.2481, Y: 5458098.4011, Z: NaN",Offence Against a Person,2021-10-11T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 490756.3082, Y: 5458644.5072, Z: NaN",Offence Against a Person,2021-01-13T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490756.3082, Y: 5458644.5072, Z: NaN",Offence Against a Person,2021-04-06T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490756.3082, Y: 5458644.5072, Z: NaN",Offence Against a Person,2021-07-21T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490756.3082, Y: 5458644.5072, Z: NaN",Offence Against a Person,2021-08-17T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490756.3082, Y: 5458644.5072, Z: NaN",Offence Against a Person,2021-10-04T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490756.3082, Y: 5458644.5072, Z: NaN",Offence Against a Person,2021-10-11T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491232.2481, Y: 5458098.4011, Z: NaN",Offence Against a Person,2021-12-25T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 491232.2481, Y: 5458098.4011, Z: NaN",Offence Against a Person,2021-10-30T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 490910.0134, Y: 5458800.0238, Z: NaN",Offence Against a Person,2021-01-20T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490910.0134, Y: 5458800.0238, Z: NaN",Offence Against a Person,2021-10-12T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490910.0134, Y: 5458800.0238, Z: NaN",Offence Against a Person,2021-08-15T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491150.6187, Y: 5459036.8701, Z: NaN",Offence Against a Person,2021-07-13T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491232.2481, Y: 5458098.4011, Z: NaN",Offence Against a Person,2021-04-15T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 490910.0134, Y: 5458800.0238, Z: NaN",Offence Against a Person,2021-10-14T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491150.6187, Y: 5459036.8701, Z: NaN",Offence Against a Person,2021-01-06T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491072.2008, Y: 5457882.5759, Z: NaN",Offence Against a Person,2021-04-08T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 491150.6187, Y: 5459036.8701, Z: NaN",Offence Against a Person,2021-03-10T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491150.6187, Y: 5459036.8701, Z: NaN",Offence Against a Person,2021-05-06T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491150.6187, Y: 5459036.8701, Z: NaN",Offence Against a Person,2021-08-27T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491232.2481, Y: 5458098.4011, Z: NaN",Offence Against a Person,2021-12-03T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 491150.6187, Y: 5459036.8701, Z: NaN",Offence Against a Person,2021-03-17T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491209.687, Y: 5459391.8668, Z: NaN",Offence Against a Person,2021-04-13T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 490910.0134, Y: 5458800.0238, Z: NaN",Offence Against a Person,2021-07-30T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490910.0134, Y: 5458800.0238, Z: NaN",Offence Against a Person,2021-10-13T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490910.0134, Y: 5458800.0238, Z: NaN",Offence Against a Person,2021-11-06T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490910.0134, Y: 5458800.0238, Z: NaN",Offence Against a Person,2021-01-08T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491150.6187, Y: 5459036.8701, Z: NaN",Offence Against a Person,2021-07-30T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491150.6187, Y: 5459036.8701, Z: NaN",Offence Against a Person,2021-11-28T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491232.2481, Y: 5458098.4011, Z: NaN",Offence Against a Person,2021-11-19T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 490910.0134, Y: 5458800.0238, Z: NaN",Offence Against a Person,2021-02-27T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491232.2481, Y: 5458098.4011, Z: NaN",Offence Against a Person,2021-01-09T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 491150.6187, Y: 5459036.8701, Z: NaN",Offence Against a Person,2021-01-04T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491209.687, Y: 5459391.8668, Z: NaN",Offence Against a Person,2021-01-15T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 491150.6187, Y: 5459036.8701, Z: NaN",Offence Against a Person,2021-05-04T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491209.687, Y: 5459391.8668, Z: NaN",Offence Against a Person,2021-07-30T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 491232.2481, Y: 5458098.4011, Z: NaN",Offence Against a Person,2021-01-21T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 490910.0134, Y: 5458800.0238, Z: NaN",Offence Against a Person,2021-02-17T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490910.0134, Y: 5458800.0238, Z: NaN",Offence Against a Person,2021-04-13T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491150.6187, Y: 5459036.8701, Z: NaN",Offence Against a Person,2021-02-01T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491232.2481, Y: 5458098.4011, Z: NaN",Offence Against a Person,2021-12-08T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 491209.687, Y: 5459391.8668, Z: NaN",Offence Against a Person,2021-01-14T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 491232.2481, Y: 5458098.4011, Z: NaN",Offence Against a Person,2021-09-03T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 491232.2481, Y: 5458098.4011, Z: NaN",Offence Against a Person,2021-02-27T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 490910.0134, Y: 5458800.0238, Z: NaN",Offence Against a Person,2021-03-17T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490910.0134, Y: 5458800.0238, Z: NaN",Offence Against a Person,2021-04-22T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490910.0134, Y: 5458800.0238, Z: NaN",Offence Against a Person,2021-05-19T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491150.6187, Y: 5459036.8701, Z: NaN",Offence Against a Person,2021-01-22T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490910.0134, Y: 5458800.0238, Z: NaN",Offence Against a Person,2021-02-01T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490910.0134, Y: 5458800.0238, Z: NaN",Offence Against a Person,2021-01-20T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491150.6187, Y: 5459036.8701, Z: NaN",Offence Against a Person,2021-02-05T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491232.2481, Y: 5458098.4011, Z: NaN",Offence Against a Person,2021-03-22T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 491232.2481, Y: 5458098.4011, Z: NaN",Offence Against a Person,2021-02-19T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 491121.8888, Y: 5459615.8842, Z: NaN",Offence Against a Person,2021-02-19T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 491150.6187, Y: 5459036.8701, Z: NaN",Offence Against a Person,2021-03-27T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491209.687, Y: 5459391.8668, Z: NaN",Offence Against a Person,2021-10-23T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 491232.2481, Y: 5458098.4011, Z: NaN",Offence Against a Person,2021-12-06T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 490910.0134, Y: 5458800.0238, Z: NaN",Offence Against a Person,2021-11-20T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491072.2008, Y: 5457882.5759, Z: NaN",Offence Against a Person,2021-07-05T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 491232.2481, Y: 5458098.4011, Z: NaN",Offence Against a Person,2021-02-21T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 490910.0134, Y: 5458800.0238, Z: NaN",Offence Against a Person,2021-03-02T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490987.9596, Y: 5459710.9867, Z: NaN",Offence Against a Person,2021-12-07T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 491150.6187, Y: 5459036.8701, Z: NaN",Offence Against a Person,2021-07-19T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491268.1714, Y: 5457817.4821, Z: NaN",Offence Against a Person,2021-06-24T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 491232.2481, Y: 5458098.4011, Z: NaN",Offence Against a Person,2021-08-16T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 491232.2481, Y: 5458098.4011, Z: NaN",Offence Against a Person,2021-06-25T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 490910.0134, Y: 5458800.0238, Z: NaN",Offence Against a Person,2021-01-18T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491232.2481, Y: 5458098.4011, Z: NaN",Offence Against a Person,2021-09-24T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 491232.2481, Y: 5458098.4011, Z: NaN",Offence Against a Person,2021-04-12T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 490910.0134, Y: 5458800.0238, Z: NaN",Offence Against a Person,2021-11-16T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490910.0134, Y: 5458800.0238, Z: NaN",Offence Against a Person,2021-08-23T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490910.0134, Y: 5458800.0238, Z: NaN",Offence Against a Person,2021-09-02T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491150.6187, Y: 5459036.8701, Z: NaN",Offence Against a Person,2021-02-24T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491232.2481, Y: 5458098.4011, Z: NaN",Offence Against a Person,2021-11-24T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 490910.0134, Y: 5458800.0238, Z: NaN",Offence Against a Person,2021-11-17T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491150.6187, Y: 5459036.8701, Z: NaN",Offence Against a Person,2021-02-27T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491232.2481, Y: 5458098.4011, Z: NaN",Offence Against a Person,2021-03-14T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 491232.2481, Y: 5458098.4011, Z: NaN",Offence Against a Person,2021-07-08T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 490910.0134, Y: 5458800.0238, Z: NaN",Offence Against a Person,2021-07-08T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490910.0134, Y: 5458800.0238, Z: NaN",Offence Against a Person,2021-07-13T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490910.0134, Y: 5458800.0238, Z: NaN",Offence Against a Person,2021-08-08T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490585.7612, Y: 5458049.7875, Z: NaN",Offence Against a Person,2021-02-17T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 490585.7612, Y: 5458049.7875, Z: NaN",Offence Against a Person,2021-09-24T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 490498.7361, Y: 5459215.6983, Z: NaN",Offence Against a Person,2021-12-26T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490660.6494, Y: 5458201.7305, Z: NaN",Offence Against a Person,2021-08-06T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 490498.7361, Y: 5459215.6983, Z: NaN",Offence Against a Person,2021-11-28T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490522.4722, Y: 5458409.2674, Z: NaN",Offence Against a Person,2021-07-17T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490532.8379, Y: 5458714.0581, Z: NaN",Offence Against a Person,2021-09-19T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490585.7612, Y: 5458049.7875, Z: NaN",Offence Against a Person,2021-05-22T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 490522.4722, Y: 5458409.2674, Z: NaN",Offence Against a Person,2021-05-22T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490532.8379, Y: 5458714.0581, Z: NaN",Offence Against a Person,2021-12-03T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490663.0938, Y: 5457833.5062, Z: NaN",Offence Against a Person,2021-03-27T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 490522.4722, Y: 5458409.2674, Z: NaN",Offence Against a Person,2021-02-22T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490559.0486, Y: 5459822.8889, Z: NaN",Offence Against a Person,2021-05-09T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 490498.7361, Y: 5459215.6983, Z: NaN",Offence Against a Person,2021-09-13T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490532.8379, Y: 5458714.0581, Z: NaN",Offence Against a Person,2021-01-03T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490532.8379, Y: 5458714.0581, Z: NaN",Offence Against a Person,2021-04-05T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490498.7361, Y: 5459215.6983, Z: NaN",Offence Against a Person,2021-07-15T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490522.4722, Y: 5458409.2674, Z: NaN",Offence Against a Person,2021-09-28T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490532.8379, Y: 5458714.0581, Z: NaN",Offence Against a Person,2021-07-18T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490532.8379, Y: 5458714.0581, Z: NaN",Offence Against a Person,2021-09-16T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490594.316, Y: 5458041.7131, Z: NaN",Offence Against a Person,2021-05-15T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 490522.4722, Y: 5458409.2674, Z: NaN",Offence Against a Person,2021-09-27T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490522.4722, Y: 5458409.2674, Z: NaN",Offence Against a Person,2021-11-16T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490532.8379, Y: 5458714.0581, Z: NaN",Offence Against a Person,2021-09-18T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490594.316, Y: 5458041.7131, Z: NaN",Offence Against a Person,2021-07-31T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 490594.316, Y: 5458041.7131, Z: NaN",Offence Against a Person,2021-12-19T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 490522.4722, Y: 5458409.2674, Z: NaN",Offence Against a Person,2021-10-14T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490716.5216, Y: 5458604.1302, Z: NaN",Offence Against a Person,2021-04-01T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490716.5216, Y: 5458604.1302, Z: NaN",Offence Against a Person,2021-01-03T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490532.8379, Y: 5458714.0581, Z: NaN",Offence Against a Person,2021-05-28T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490532.8379, Y: 5458714.0581, Z: NaN",Offence Against a Person,2021-09-01T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490532.8379, Y: 5458714.0581, Z: NaN",Offence Against a Person,2021-09-16T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490822.7379, Y: 5459614.341, Z: NaN",Offence Against a Person,2021-05-10T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 490663.0938, Y: 5457833.5062, Z: NaN",Offence Against a Person,2021-07-17T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 490663.0938, Y: 5457833.5062, Z: NaN",Offence Against a Person,2021-11-28T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 490660.6494, Y: 5458201.7305, Z: NaN",Offence Against a Person,2021-07-17T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 490532.8379, Y: 5458714.0581, Z: NaN",Offence Against a Person,2021-07-16T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490583.9762, Y: 5458031.1361, Z: NaN",Offence Against a Person,2021-10-11T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 490583.9762, Y: 5458031.1361, Z: NaN",Offence Against a Person,2021-11-20T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 490583.9762, Y: 5458031.1361, Z: NaN",Offence Against a Person,2021-12-20T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 490522.4722, Y: 5458409.2674, Z: NaN",Offence Against a Person,2021-02-10T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490498.7361, Y: 5459215.6983, Z: NaN",Offence Against a Person,2021-04-05T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490663.0938, Y: 5457833.5062, Z: NaN",Offence Against a Person,2021-06-20T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 490501.5763, Y: 5459946.0878, Z: NaN",Offence Against a Person,2021-08-20T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 490522.4722, Y: 5458409.2674, Z: NaN",Offence Against a Person,2021-03-06T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490532.8379, Y: 5458714.0581, Z: NaN",Offence Against a Person,2021-02-13T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490822.7379, Y: 5459614.341, Z: NaN",Offence Against a Person,2021-09-06T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 490716.5216, Y: 5458604.1302, Z: NaN",Offence Against a Person,2021-08-10T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490532.8379, Y: 5458714.0581, Z: NaN",Offence Against a Person,2021-10-29T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490660.6494, Y: 5458201.7305, Z: NaN",Offence Against a Person,2021-05-18T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
